id,source_job_id,title,location,text,label,risk_level,red_flags,source_dataset,source_type,original_fraudulent,internship_related
11,17524,Receptionist/Secretary,"US, FL, MIAMI","Title: Receptionist/Secretary
Location: US, FL, MIAMI
Description: Personable, friendly, dependable, articulate individual with knowledge of Office Suite, ability to multi-task and deal with customer needs, for office duties and assisting the Director. Preferred hours are late afternoons to early evenings Monday through Friday.
Employment Type: Full-time
Required Experience: Entry level
Industry: Accounting
Function: Administrative",fraudulent,high,missing_company_profile;missing_requirements;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
12,15863,Proposal Writer,,"Title: Proposal Writer
Department: Sales
Company Profile: Traffic Safety Systems, Innovation and PartnershipInnovation around traffic safety systems has been a hallmark of REDFLEX for over quarter century. With the continuous development of new products and technology every year, we're able to help make communities safer by reducing more crashes and saving more lives, year after year.Headquartered in Phoenix, Arizona, REDFLEX Traffic Systems partners with over 220 communities and operates over 2,000 traffic safety systems in the United States and Canada. REDFLEX works with communities to understand their traffic safety issues and then develops a program to address their specific issues.Redflex has programs to deter red light running (REDFLEXred®), speeding (REDFLEXspeed®), passing stopped school buses (REDFLEX Student Guardian®), crossing railroad tracks while the alarm is active (REDFLEXrail®), running stop signs (REDFLEXstop®), unauthorized vehicles driving and stopping in bus lanes (REDFLEX Bus Lane®), and speeding in highway work zones (REDFLEX Worker Guardian®), stopping in an intersection during a red light (REDFLEX Grid Free®) and travelling in a crosswalk when a pedestrian is present (REDFLEX Pedestrian Guardian®). Plus, we have technology to help prevent right angle crashes by red light runners (REDFLEXred® Halo).REDFLEX Traffic Systems Inc. is wholly owned by REDFLEX Holdings Group of Melbourne, Australia, which owns and operates the world's largest network of digital speed and red-light cameras worldwide.REDFLEX: Making a Safer World.
Description: SummaryProvide proposal writing support to Proposal Manager associated with the process, development and delivery of responses to Requests for Proposals (RFP), Requests for Information (RFI), Request for Qualifications (RFQ), Invitation to Bid (ITB) and other government bid request. This position is perfect for a self-motivated individual looking to grow with the company. We need someone to be an integral part of our sales team. This individual must be able to multi-task, work under tight deadlines, have excellent proofing and editing skills, follow through skills and be proactive in completing projects.
Requirements: Essential Duties and ResponsibilitiesPrepare and format compliant responses to RFPs, RFI, RFQ etc Editing and Proofing of proposals and library contents as necessary Conduct and attend service meetings to gather information and provide input into proposal development Work with key stakeholders/team to provide project management support throughout the proposal process Create timeline and project plan with deliverable due dates and team member assignments/responsibilities, and follow-up on deliverables Conceptualize content, gather ancillary data, key messages, positioning and articulate in a single tone and consistent tense Work closely with marketing, sales and operations to clearly articulate company position and localize specific market messages Ability to match written responses with to solicitation requirements Assist in the production, distribution, shipping/delivery and archiving of documents and ensure that it is in compliance with bid specifications Handle multiple projects simultaneously and use good judgment in prioritizing work assignments Work independently under deadlines Assist in the filing and organizational of completed proposals and bids Maintain and organize library contents Request documents from various governmental agencies under the Freedom of Information Act Any other duties and/or responsibilities assigned. Minimum Job RequirementsThe position requires a Bachelors degree, preferably in Business, English, Writing, or equivalent work experience. Preferred 1-3 years of experience writing proposals. This position requires some traveling.KnowledgeStrong interpersonal and communication skills (written and oral) with ability to interface and work effectively as part of a team. Excellent written skills; grammatical, spelling and formatting Strong time management and multitasking abilities. Strong Microsoft (MS) Word experience. MS PowerPoint, MS Excel, MS Project, MS Visio, Adobe Acrobat, and graphics development experience a plus. Quality oriented with attention to detail Project management skills are essential to manage proposal timelines Self motivated and able to be resourceful to achieve objectives Relies on experience and judgment to achieve and accomplish goals Able to perform under pressure within tight deadlines situations
Benefits: Health / Dental / Vision401KVacation / Sick / Personal DayLifeMart
Employment Type: Full-time
Required Experience: Associate
Required Education: Bachelor's Degree
Industry: Public Safety
Function: Sales",legitimate,low,no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
13,8501,Entry Level Sales,"US, OH, Cleveland","Title: Entry Level Sales
Location: US, OH, Cleveland
Salary Range: 55000-75000
Description: General Summary: Achieves maximum sales profitability, growth and account penetration within an assigned territory and/or market segment by effectively selling the company’s products and/or related services. Personally contacts and secures new business accounts/customers.CORE FUNCTIONS:•Promotes/sells/secures orders from existing and prospective customers through a relationship-based approach.•Demonstrates products and services to existing/potential customers and assists themin selecting those best suited to their needs.DETAILS OF FUNCTION:•Establishes, develops and maintains business relationships withcurrent customers and prospective customers in the assigned territory/market segment to generate new business for the organization’s products/services.•Makes telephone calls and in-person visits and presentations to existing and prospective customers.•Researches sources for developing prospective customers and for information to determine their potential.•Develops clear and effective written proposals/quotations for current and prospective customers.•Expedites the resolution of customer problems and complaints.•Coordinates sales effort with marketing, sales management, accounting, logistics and technical servicegroups.•Analyzes the territory/market’s potential and determines the value of existing and prospective customers value to the organization.•Creates and manages a customer value plan for existing customers highlighting profile, share and value opportunities.•Identifies advantages and compares organization’s products/services.•Plans and organizes personal sales strategy by maximizing the Return on Time Investment for the territory/segment.•Supplies management with oral and written reports on customer needs, problems, interests, competitive activities, and potential for new products and services.•Keeps abreast of product applications, technical services, market conditions, competitive activities, advertising and promotional trends through the reading of pertinent literature and consulting with marketing and technical service areas.QUALIFICATIONS:Demonstrated aptitude for problem-solving; ability to determine solutions for customers (consultative sales approach). Must be results-orientated and able to work both independently and within a team environment. Must possess excellent verbal and written communication skills. Proficiency in using Microsoft Office Suite applications and contact management software. Valid driver’s license.
Benefits: Great Health and DentalFast Advancement OpportunitiesGreat Income PotentialCompetitive Bonus ProgramCar Allowance
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Financial Services
Function: Sales",suspicious,medium,missing_company_profile;missing_requirements;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
14,2380,Administrative Assistant/Receptionist,"US, FL, MIAMI","Title: Administrative Assistant/Receptionist
Location: US, FL, MIAMI
Salary Range: 1000-1000
Description: Professionally and courteously answers incoming calls and directs callers as appropriateHandles inquiries from customers and publicGreets and directs visitors upon arrival to facilityAssists with accounts payable and graphics as neededProvides reports and other data to departments as neededRegularly attends work as scheduledPerforms other duties as assigned to meet business needs
Requirements: Minimum qualifications:High School Diploma or equivalent required; Associate’s degree in Administrative field preferred1-3 years’ experience in administrative and/or accounting role preferredKnowledge, skills and abilitiesProficient in Microsoft OfficeExperience with accounting system(s) preferredGood basic math and writing skillsProficient in 10 key
Benefits: Compensation/benefits package includes:Comprehensive benefits package, including a 401k with matchingCompetitive wages, based on education and experience
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Consumer Services
Function: Accounting/Auditing",fraudulent,high,missing_company_profile;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
15,87_suspicious_variant,Customer Service Team Lead,"US, MN, Minneapolis","Title: Customer Service Team Lead
Location: US, MN, Minneapolis
Company Profile: Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfaction. For almost 30 years, clients have turned to us to integrate and optimize their enterprise-wide business processes to empower employees, increase productivity and maximize results. As a trusted partner, we continually focus on delivering secure, technology-enabled document and communications solutions that improve our clients' work processes, enhance their customer interactions and drive growth.
Description: We are currently seeking a Customer Service Team Lead. The right candidate will be an integral part of our talented team, supporting our continued growth. This position will be located in our Minneapolis, MN location.Responsibilities include, but are not limited to:Coordinate work for Customer Service Associates.Greet visitors, answer phones, and direct calls appropriatelyProcess mail, deliver mail, scan in/out packages and deliver mail/packages.Run mail meter and inserter equipmentHandle time-off requests and day-to-day processes of the teamHelp resolve employee and customer concerns/issuesAdministrative services/processing large volume reports using excel and assisting manager with quarterly business reviewsLift large bundles of mail and make mail deliveriesHandle time-sensitive materialPerform duties and special requests as assigned by managementBalance workload; provide guidance and direction to team; serve as focal point for communication with customer and company personnelEnsure operating and quality standards are met based on service objectivesMaintain accuracy of required reports, logs and measurementsEnsure the highest levels of customer careEnsure adherence to business guidelines, safety and security proceduresResponsible for all aspects of equipment; make appropriate equipment recommendationsProvide constructive feedback and recognition to teamSupport financial results by minimizing site waste and rework
Requirements: Required Qualifications:Experience coordinating/deploying work to employees requiredMinimum of 1-year customer service related experience requiredAbility to resolve employee and customer concerns/issuesAbility to communicate both verbally and written with customers and company personnelHigh school diploma or equivalent (GED) requiredAbility to effectively work individually or in a team environmentAbility to handle multiple projects simultaneouslyStrong organizational and administrative skills requiredAbility to meet employer's attendance policyComputer proficiency in email environments, MS Word/ExcelHeavy LiftingAbility to adhere and administer companies policies and proceduresStanding for long periods of timeSignificant walkingWillingness to work overtime if neededWillingness to submit to a pre-employment drug screen and criminal background checkPreferred Qualification:Post office, Mail or previous Shipping/Receiving experience
Employment Type: Full-time
Required Experience: Entry level
Required Education: High School or equivalent
Industry: Hospital & Health Care
Function: Administrative

Additional application note: The role advertises high earning potential for students with little experience, but the responsibilities and selection process are not clearly described.",suspicious,medium,missing_requirements;unrealistic_easy_money;no_screening_questions,EMSCAD_real_fake_job_postings,rule_augmented_suspicious_variant,0,True
16,9722,System Administrator Tier I-II,"US, TX, College Station","Title: System Administrator Tier I-II
Location: US, TX, College Station
Department: IT Services
Salary Range: 30000-50000
Company Profile: At McLane Intel, we believe that everyone should love where they work! We understand that our ongoing success is attributed to our remarkable staff. We are a company that promotes career growth, ongoing learning, and professional development for all of our employees.We have a wide range of positions throughout the company and accept and support a broad array of applicants—from recent graduates to seasoned professionals. If you are willing to follow our company values, enjoy learning new skills, and plan to succeed in your career—we want you to apply.Here are a few things we offer that others often don’t:Autonomy – We offer a management team that treats their employees with respect and values their input, along with a team of skilled technicians that put their teammates above themselves.Mastery and Growth – We promote from within and work each one of our technicians to help them get certifications and rise in the tiers experience.Purpose – We have a mission and a culture that every employee is strongly invested in working towards because we hand-picked people that love what they do. It’s the difference between people in a row boat rowing as they see fit, and people rowing the same direction.Benefits – Our benefits are some of the best around. We have awesome health insurance and a great PTO policy. We have an Awesome Teammate Bonus, where employees nominate other employees weekly. Each full-time employee has a monthly personal and team bonus with specific targets for performance, so you always know how you’re doing.A bit more about what we do:McLane Intelligent Solutions (MIS) is fast-growing and dynamic managed services provider located in Bell county in Central Texas. We provide a broad range of outsourced IT including design, installation, support, maintenance and consulting services to the SMB market. We have a rising need for smart, talented, hard-working, and capable team members who love challenges, want to know they are making a difference every day, and want to join a fast-paced, demanding and fun team of professionals.
Description: At McLane Intelligent Solutions, we attribute our success to our remarkable staff. We promote career growth, ongoing learning and professional development for all of our employees. We also offer a level of dedication to our employees that is second-to-none. Ask yourself this:Are you passionate about working with computers? Do you enjoy helping your family and friends with their technical problems? Do you love learning and want to expand your IT skills? Do you have experience with networks, workstations and servers? Then look no further, we want you on our team! This is your opportunity to work with other people who are passionate about technology in an atmosphere that promotes challenge and teamwork, yet honors your life outside of work.What Do We Do?McLane Intelligent Solutions is a fast-growing managed services provider (MSP) located in Central Texas. We provide a broad range of outsourced IT services including design, installation, support, maintenance and consulting to the Small/Medium Business market. Why do you want to join us?Benefits - We have great health insurance and paid time off. We provide a weekly Awesome Teammate Bonus, where employees nominate other employees for exceptional work. Each full-time employee also has a monthly personal and team bonus with specific targets for performance, so you always know how you’re doing.Growth - We work with each technician to help them become certified and advance in their knowledge of the field. We also promote from within because we believe in building our employees to be our future leaders.Extraordinary People and Culture - We pride ourselves on having great communication within our company. Each employee meets with their supervisor regularly to discuss their individual development and we have a company-wide weekly meeting to go over our company’s progress.Values – Our company has five values that drive how we do business: Integrity, Service above Self, Work with Rigor at Work, Authentic Conversation, and Enjoy and be a Joy.Due to growth, we have the following positions on our Professional Services Engineering Team in College Station/Bryan, TX:Systems Administrator Tier I-II - Entry Level to ExperiencedOur Systems Administrators work as a team to design and implement solutions to complex business problems for our clients. We are looking for the following skills:
Requirements: Experience in providing customer service on-site and remote on a technical level to an end user clientExperience with LAN/WAN network technologies (i.e. installation of routers, switches, and network client software)Hands on technical PC support and service experience, desktop and laptop hardware and software troubleshooting, installation, configuration and upgradesExperience with desktop operating systems and application software products in a Windows environment.Excellent oral/written communication skills (emphasis on technical communication) in a business environment. Must be fluent in the English language.Valid driver’s license/good driving record, and reliable transportationCandidate must have ability to pass an extensive background check and drug screen.PREFERRED (but not required):Associate’s Degree in Computer Science, MIS, or similar discipline and a minimum of 2+ years’ experience.Certifications such as A+, Network +, MTA, etc., are a plus but not required.TCP/IP, DNS, DHCP and Cisco firewalls and switchesTerminal Services a plusMS Server experience a plusPHYSICAL REQUIREMENTS:Ability bend, crouch, crawl Ability to lift up to 75 lbs. Ability to use phone and phone headset Ability to type using a keyboard and mouse
Benefits: All qualified McLane Intelligent Solutions employees receive:Paid VacationAmazing Health, Dental, Vision, and prescription insurance Short-term and long-term disability benefits 401K Flexible Spending Accounts Company provided Life InsuranceAnd much more...Come explore what life in Central Texas is all about in a family friendly community and company!McLane Intelligent Solutions is an equal opportunity employer. We consider applicants for all positions without regard to race, color, religion, gender, national origin, age, marital status, sexual identification or veteran status, the presence of a non-job-related medical condition or handicap, or any other legally protected status.
Employment Type: Full-time
Required Experience: Associate
Required Education: Associate Degree
Industry: Information Technology and Services
Function: Information Technology",legitimate,low,remote_or_telecommuting,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
17,17707,Payroll Data Coordinator Positions - Earn $100-$200 Daily,"US, WI, Abbotsford","Title: Payroll Data Coordinator Positions - Earn $100-$200 Daily
Location: US, WI, Abbotsford
Description: We are a full-service marketing and staffing firm, serving companies ranging from Fortune 100 to new start-up organizations. We work with job seekers in an equally broad range, from light industrial temporary workers to executive level candidates.Are you looking for a Work from Home Opportunity where you can earn up to $2500 and more per week? Our Online Service Representative position would be perfect for you!- Set your own hours - Make money every time you decide to work - Work remotely from home - Get paid weekly - If you have a computer with internet, this is for you
Requirements: RequirementsAll you need is access to the Internet and you can participate. Computer with Internet access, valid email address, good typing skills
Benefits: This is an entry level position and we offer full online training. You do NOT need any special skills to get started.Earn as much as you can doing data entry. Complete Training provided before you start working and it’s easy to start! ________________________________________Don’t let this opportunity pass you by.POSITIONS ARE STILL AVAILABLE - GET STARTED RIGHT NOWIf you fit the above description and meet the requirements, please apply stating your locationApply at: #EMAIL_c9b5d8a60f3d80be13dd02ffe5d212c047b92ba679c296dfae7c102952fbb534#",fraudulent,high,missing_company_profile;no_company_logo;no_screening_questions,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
18,13818,Junior DevOps Engineer,"US, CA, Santa Monica","Title: Junior DevOps Engineer
Location: US, CA, Santa Monica
Department: Engineering
Company Profile: We’re always looking for highly motivated “founder-types” to join us as we grow. Here’s what you need to know.Our Core Values:Every member of our team brings something unique to the table, but we share the same values:Use your intelligence without arroganceTake initiative, and execute tenaciouslyPut the team’s needs above your ownRespect customers, partners, investors, and co-workersFocus on results, but never compromise on qualityLive to learn, and share what you discoverBe honest, be transparent, and be goodNever, ever give up!Things to Consider:1. We are hiring for entrepreneurial positions, at an entrepreneurial company. This means you’ll need to be resourceful and creative, while also following the processes that will allow us to scale quickly.2. We hire for culture and greatness. We are looking for well-rounded people who are willing to commit wholeheartedly to our cause for the next couple of years and grow alongside the company.3. This is a massive opportunity for the right person. Startup life can be a rollercoaster, but we are led by a team of experienced entrepreneurs who have built and sold multiple companies. The opportunity for upward mobility at The Mobile Majority is tremendous, but only if you’re willing to put forth the effort.Culture and Benefits:It’s no secret that we work hard, but we also strive to create an office environment where the lines between work and play are blurred. This means we offer great perks, to help keep our team healthy, productive, and happy:Full medical, dental, and chiropractic coverage – even acupuncture.Daily company lunches catered in – plus snacks and drinks for days!Frequent team bonding events and company outings (including the occasional beach day!)Unlimited paid vacation time – because we trust you to hold yourself accountable.Gym membership with access to facilities all over LA.Flexible work hours – we know 9am isn’t for everyone.Stock options – if you’ve been with us for a year or more, we want you to experience the pride and rewards of ownership.A referral bonus program.Last, but definitely not least – dogs in the office! Bring your own furry friend, or feel free to cuddle with one of the The Mobile Majority pups.
Description: The Mobile Majority is a rapidly growing ad tech startup based in Santa Monica, CA, with offices in New York City, San Francisco, Chicago, Sao Paolo and Ho Chi Min City. We have been honored as the 'Best Creative Technology' by the American Association of Advertising Agencies and won 'Best Series A' By the Los Angeles Venture Association.We're hiring engineers to build an ad-serving, bidding, modeling and data infrastructure built using a mix of proprietary and open-source technologies. We're integrated with real time exchanges processing requests @ 200k QPS. We have over 1PB of data and growing fast. We're looking for those excited about working on tough problems related to scalable, reliable, available algorithms, machine learning and software systems that scale.Our engineering team works with the latest and greatest technology to build next-generation technologies as a programmatic media-buying platform at big data scale.The Mobile Majority has a culture of engineering focused, data-driven decision-making, and demands business intelligence that is timely, accurate, and actionable. As a key member of a small and versatile team, you will be responsible to design, test, deploy and maintain software solutions.
Requirements: Our ideal candidate possess the following skills and/or traits:A degree in computer science or equivalent degree.Proficiency with Linux / Unix and bash.Proficiency in at least one scripting language besides bash (Ruby, Python, etc).Proficiency with Networking (VPNs, Firewalls, SSH access modes, etc.)
Benefits: It's no secret that we work hard, but we also strive to create an office environment where the lines between work and play are blurred. This means we offer great perks to help keep our team healthy, productive, and happy:Full medical, dental, and chiropractic coverage - even acupuncture.Daily company lunches catered in - and snacks for days!Unlimited paid vacation time - because we trust you to hold yourself accountableGym membership with access to facilities all over LA (and the occasional company hike!)
Employment Type: Full-time
Required Experience: Associate
Required Education: Bachelor's Degree
Industry: Internet
Function: Engineering",legitimate,low,none,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
19,9527,Internship,,"Title: Internship
Company Profile: Massive Media is the social media company behind the successful digital brands #URL_18234f381f5e7b9a9ffdc727cd05c9046edffb45bce85533c8f9b6d0216e925e# and #URL_af2b2f34d003dd6238fb60ec002a2f9df551ec9f8c6df8c980fc4fd8d24cc707#. In November 2013 Massive Media bought and relaunched the social discovery platform Stepout. We enable members to meet nearby people instantly. Over 100 million people have joined our sites on web and mobile.
Description: Netlog is an online platform where users can keep in touch with and extend their social network.It is an online social portal, specifically targeted at the European youth.Netlog is currently available in 34 languages and has more than 73 million members throughout Europe, and this number increases every day.If you want to have a once in a life time student experience at a young and dynamic company, don't hesitate and apply now.",legitimate,low,missing_requirements,EMSCAD_real_fake_job_postings,processed_public_dataset,0,True
20,6203,Market Specialists,"US, OH, Cincinnati","Title: Market Specialists
Location: US, OH, Cincinnati
Company Profile: Bradley Contracting Group Corporation offers a wide range of B2B services through a plethora of different small business entities. We have sectors in many different industries. Our main objective is to harness contracts with as many different small businesses, and corporations in the Cincinnati Tri-State Area, and in the southern ohio region.Bradley Contracting Group Corporation has been around for almost 5 years doing work in different cities for various clients. We've worked out of Louisville Ky, Charlotte NC, and Atlanta GA. As of November 2013 we've established ourselves as transportation and courier service. Some clients of note are FedEx Ground, and HHGreg. As a result of our own diligence and dedication to excellence we're also looking to expand into other markets as well as obtain contracts with Lowes, Best Buy, the City of Cincinnati, the State of Ohio, and many different schools and districts of schools as well. We're in excellent standing with the State of Kentucky and a registered Foreign entity with the State of Ohio. We're temporarily stationed out in Hamilton, Ohio within our transportation and warehousing facility we've recently acquired. Our main focus is to establish a reputation of excellence, diligence, and innovation. If you feel you can live up to our motto, ""Excellence no excuses."", we'd love to have you as a part of our team!
Description: Work with clients and within our company to help build brand, company, and product awareness. Develop a strategy through research, proper market targeting, and creative strategies that span all sectors of marketing. Also develop budgets and use budgets to help improve profits and sustainability, while also protecting current market share. Continue to work with clients and our company to help improve growth and overall profitability.
Requirements: Develop and execute marketing programs to promote the company's brand.Perform lead generation.Attend trade shows.Create advertisements, webcasts, websites, and direct mail.Identify media outlets for press releases and promotions.Enforce brand marketing guidelines in trademarks, logos, and publications.Develop and track budgets.Measure success of various marketing campaigns.Drive profitable sales, brand growth and loyalty for a number of business areas.Analyze and support both category and cluster marketing plans to align with brand strategy and achieve annual operating plan goals.Develop accountability structure for stakeholders.Develop and execute brand management plans.Create and enhance agency and partner relationships.Leverage customer insight data to refine brand management.Identify brand-building areas.Ensure brand communication for areas of responsibility are consistent with the company and brand positioning.Develop and implement media planning, buying, and innovation strategies.Provide design and direction for collateral, web, product packaging, and other visual communications media for the company.Help promote uniformity and consistency of brand.
Benefits: The current, standard company health, life, disability vision, and dental insurance coverage are offered with this agreement per company policy. Your eligibility for other benefits, including the 401(k) and bonus potential will take place per company policy. The company benefit offerings and employee contribution to payment for benefit plans are determined annually. As an employee of Bradley Contracting Group Corporation, you will receive nine paid holidays, determined annually by the company. You are eligible to accrue vacation time off at one week per year. Vacation time off increases per company policy. Personal days are accrued at seven days annually. All employee benefits are subject to periodic company review and can be changed with or without notice.
Employment Type: Full-time
Required Experience: Entry level
Required Education: Associate Degree
Industry: Market Research
Function: Marketing",fraudulent,high,none,EMSCAD_real_fake_job_postings,processed_public_dataset,1,True
